,Especie,Dap,HC,HT,CF,VOL M3,ESTE,NORTE,Condicion,Dap_Outlier,HT_Outlier,Color,Dap_z,HT_z,HT_zscore,Dap_zscore
1945,Aguanillo,55.0,17.0,20.0,1,0.0,676394.0,9631951.0,False,False,False,Inlier,0.10613854237950408,,,0.10613854237950408
1946,Sacha casho,103.0,20.0,24.0,1,10.832,676409.0,9631908.0,True,False,False,Inlier,1.439133206931166,1.2985188019958311,1.2985188019958311,1.439133206931166
1947,Cumala blanca,51.0,18.0,20.0,1,2.39,676419.0,9631841.0,True,False,False,Inlier,-0.5586988971297239,-0.34609901955940237,-0.34609901955940237,-0.5586988971297239
1948,Aguanillo,60.0,20.0,23.0,1,3.676,676373.0,9631727.0,True,False,False,Inlier,0.726273846169863,,,0.726273846169863
1949,Andiroba,66.0,18.0,21.0,1,4.003,676372.0,9631689.0,True,False,False,Inlier,0.724954876661982,0.6259526610587303,0.6259526610587303,0.724954876661982
1950,Almendro,110.0,15.0,18.0,1,9.266,676388.0,9631671.0,True,False,False,Inlier,1.5614302005311302,-0.3614149261173269,-0.3614149261173269,1.5614302005311302
1951,Ana caspi,75.0,19.0,22.0,1,0.0,676387.0,9631662.0,False,False,False,Inlier,-0.009463292745544223,0.29153632199118196,0.29153632199118196,-0.009463292745544223
1952,Panguana,120.0,18.0,23.0,1,13.232,676401.0,9631648.0,True,False,False,Inlier,1.971237161294778,0.8129164448831931,0.8129164448831931,1.971237161294778
1953,Tornillo,92.0,18.0,20.0,1,7.778,676402.0,9631501.0,True,False,False,Inlier,-0.6026191024214961,-0.9710083124552246,-0.9710083124552246,-0.6026191024214961
1954,Machimango,60.0,17.0,20.0,1,0.0,676360.0,9631397.0,False,False,False,Inlier,-0.21672326525008218,-0.41025306744479323,-0.41025306744479323,-0.21672326525008218
1955,Ana caspi,100.0,18.0,21.0,1,9.189,676353.0,9631330.0,True,False,False,Inlier,1.350885039426404,-0.1990979759939765,-0.1990979759939765,1.350885039426404
1956,Aguanillo,46.0,18.0,21.0,1,0.0,676399.0,9631275.0,False,False,False,Inlier,-1.010105004443142,,,-1.010105004443142
1957,Pashaco,75.0,20.0,23.0,1,5.743,676397.0,9631122.0,True,False,False,Inlier,0.04379507864394352,0.9974676467178486,0.9974676467178486,0.04379507864394352
1958,Cumala llorona,66.0,18.0,20.0,1,4.003,676373.0,9631105.0,True,False,False,Inlier,0.7193322916325181,-0.09585311515779432,-0.09585311515779432,0.7193322916325181
1959,Aguanillo,60.0,18.0,22.0,1,3.308,676371.0,9631093.0,True,False,False,Inlier,0.726273846169863,,,0.726273846169863
1960,Cumala blanca,55.0,17.0,19.0,1,2.625,676377.0,9631051.0,True,False,False,Inlier,-0.11390948388081742,-0.7852498064664966,-0.7852498064664966,-0.11390948388081742
1961,Almendro,80.0,16.0,19.0,1,5.228,676346.0,9630961.0,True,False,False,Inlier,0.10993846642286016,0.11139501147451951,0.11139501147451951,0.10993846642286016
1962,Zapotillo,66.0,16.0,20.0,1,3.558,676370.0,9630801.0,True,False,False,Inlier,1.0139282877937739,-0.5905863785521983,-0.5905863785521983,1.0139282877937739
1963,Cumala blanca,48.0,17.0,20.0,1,0.0,676361.0,9630776.0,False,False,False,Inlier,-0.8922909570664038,-0.34609901955940237,-0.34609901955940237,-0.8922909570664038
1964,Cumala blanca,70.0,18.0,22.0,1,4.503,676353.0,9630766.0,True,False,False,Inlier,1.5540508158025819,0.532202554254786,0.532202554254786,1.5540508158025819
1965,Caimitillo,60.0,16.0,20.0,1,2.941,676343.0,9630733.0,True,False,False,Inlier,-0.3029565288569398,0.1687631851389036,0.1687631851389036,-0.3029565288569398
1966,Sacha casho,88.0,20.0,24.0,1,7.907,676360.0,9630640.0,True,False,False,Inlier,0.5931562542081158,1.2985188019958311,1.2985188019958311,0.5931562542081158
1967,Cumala blanca,48.0,19.0,22.0,1,2.235,676389.0,9630648.0,True,False,False,Inlier,-0.8922909570664038,0.532202554254786,0.532202554254786,-0.8922909570664038
1968,Panguana,110.0,20.0,23.0,1,12.354,676413.0,9630632.0,True,False,False,Inlier,1.4681041511882371,0.8129164448831931,0.8129164448831931,1.4681041511882371
1969,Cumala blanca,61.0,20.0,24.0,1,3.799,676412.0,9630615.0,True,False,False,Inlier,0.5532746359925423,1.4105041280689745,1.4105041280689745,0.5532746359925423
1970,Cumala blanca,55.0,19.0,23.0,1,2.934,676364.0,9630619.0,True,False,False,Inlier,-0.11390948388081742,0.9713533411618802,0.9713533411618802,-0.11390948388081742
1971,Zapotillo,60.0,18.0,22.0,1,0.0,676360.0,9630621.0,False,False,False,Inlier,0.3400559488292965,0.15541746804005274,0.15541746804005274,0.3400559488292965
1972,Cumala blanca,48.0,14.0,18.0,1,1.647,676503.0,9630635.0,True,False,False,Inlier,-0.8922909570664038,-1.2244005933735909,-1.2244005933735909,-0.8922909570664038
1973,Cumala llorona,64.0,16.0,20.0,1,3.346,676484.0,9630651.0,True,False,False,Inlier,0.516226703406866,-0.09585311515779432,-0.09585311515779432,0.516226703406866
1974,Ana caspi,55.0,20.0,23.0,1,0.0,676481.0,9630672.0,False,False,False,Inlier,-1.097741958483103,0.7821706199763404,0.7821706199763404,-1.097741958483103
1975,Cumala blanca,66.0,18.0,21.0,1,4.003,676480.0,9630697.0,True,False,False,Inlier,1.1092614025536756,0.09305176734769184,0.09305176734769184,1.1092614025536756
1976,Zapotillo,49.0,16.0,20.0,1,1.961,676504.0,9630709.0,True,False,False,Inlier,-0.8953766726055785,-0.5905863785521983,-0.5905863785521983,-0.8953766726055785
1977,Panguana,70.0,12.0,17.0,1,3.002,676514.0,9630762.0,True,False,False,Inlier,-0.5444278892379266,-1.9371625920620756,-1.9371625920620756,-0.5444278892379266
1978,Panguana,62.0,12.0,17.0,1,0.0,676507.0,9630775.0,False,False,False,Inlier,-0.9469342973231594,-1.9371625920620756,-1.9371625920620756,-0.9469342973231594
1979,Cumala caupuri,60.0,20.0,24.0,1,0.0,676466.0,9630785.0,False,False,False,Inlier,0.22591907599193092,1.240215068269098,1.240215068269098,0.22591907599193092
1980,Cumala blanca,50.0,14.0,17.0,1,1.787,676464.0,9630798.0,True,False,False,Inlier,-0.6698962504419506,-1.663551380280685,-1.663551380280685,-0.6698962504419506
1981,Yacushapana,80.0,18.0,22.0,1,0.0,676458.0,9630808.0,False,False,False,Inlier,0.2905504507004722,0.4658123356840939,0.4658123356840939,0.2905504507004722
1982,Cumala blanca,47.0,18.0,22.0,1,0.0,676435.0,9630824.0,False,False,False,Inlier,-1.0034883103786305,0.532202554254786,0.532202554254786,-1.0034883103786305
1983,Cumala llorona,50.0,12.0,16.0,1,1.532,676472.0,9630865.0,True,False,False,Inlier,-0.9055124141726988,-1.728448108813133,-1.728448108813133,-0.9055124141726988
1984,Pashaco,70.0,12.0,17.0,1,3.002,676474.0,9630869.0,True,False,False,Inlier,-0.2839231969229791,-1.5943774195568767,-1.5943774195568767,-0.2839231969229791
1985,Cumala blanca,69.0,16.0,20.0,1,3.889,676483.0,9630896.0,True,False,False,Inlier,1.4428534624903553,-0.34609901955940237,-0.34609901955940237,1.4428534624903553
1986,Cumala blanca,50.0,14.0,18.0,1,1.787,676511.0,9630914.0,True,False,False,Inlier,-0.6698962504419506,-1.2244005933735909,-1.2244005933735909,-0.6698962504419506
1987,Cumala blanca,60.0,20.0,24.0,1,3.676,676521.0,9630893.0,True,False,False,Inlier,0.4420772826803157,1.4105041280689745,1.4105041280689745,0.4420772826803157
1988,Andiroba,60.0,8.0,15.0,2,1.47,676509.0,9630929.0,True,False,False,Inlier,0.12070677256736426,-1.5179985585999167,-1.5179985585999167,0.12070677256736426
1989,Cumala blanca,51.0,14.0,19.0,2,1.859,676506.0,9630946.0,True,False,False,Inlier,-0.5586988971297239,-0.7852498064664966,-0.7852498064664966,-0.5586988971297239
1990,Andiroba,55.0,12.0,15.0,1,1.853,676517.0,9630950.0,True,False,False,Inlier,-0.38283331417815053,-1.5179985585999167,-1.5179985585999167,-0.38283331417815053
1991,Aguanillo,58.0,20.0,24.0,1,0.0,676522.0,9630970.0,False,False,False,Inlier,0.4782197246537195,,,0.4782197246537195
1992,Andiroba,50.0,12.0,16.0,2,1.532,676518.0,9630968.0,True,False,False,Inlier,-0.8863734009236653,-1.1606733553234754,-1.1606733553234754,-0.8863734009236653
1993,Aguanillo,52.0,18.0,22.0,1,2.485,676502.0,9630986.0,True,False,False,Inlier,-0.2659426398947113,,,-0.2659426398947113
1994,Aguanillo,47.0,18.0,22.0,1,0.0,676497.0,9631097.0,False,False,False,Inlier,-0.8860779436850702,,,-0.8860779436850702
1995,Aguanillo,47.0,16.0,20.0,1,1.804,676502.0,9631095.0,True,False,False,Inlier,-0.8860779436850702,,,-0.8860779436850702
1996,Andiroba,60.0,16.0,21.0,1,0.0,676521.0,9631141.0,False,False,False,Inlier,0.12070677256736426,0.6259526610587303,0.6259526610587303,0.12070677256736426
1997,Cumala blanca,78.0,20.0,25.0,1,6.212,676546.0,9631171.0,True,True,False,Inlier,2.443629642300395,1.8496549149760686,1.8496549149760686,2.443629642300395
1998,Cumala blanca,77.0,20.0,24.0,1,6.054,676558.0,9631170.0,True,True,False,Inlier,2.3324322889881683,1.4105041280689745,1.4105041280689745,2.3324322889881683
1999,Aguanillo,58.0,14.0,18.0,1,2.404,676571.0,9631169.0,True,False,False,Inlier,0.4782197246537195,,,0.4782197246537195
2000,Aguanillo,58.0,20.0,24.0,1,3.435,676535.0,9631201.0,True,False,False,Inlier,0.4782197246537195,,,0.4782197246537195
2001,Cumala blanca,55.0,8.0,14.0,2,1.235,676516.0,9631232.0,True,False,True,Outlier,-0.11390948388081742,-2.9810037410019676,-2.9810037410019676,-0.11390948388081742
2002,Cumala blanca,70.0,18.0,23.0,2,4.503,676498.0,9631282.0,True,False,False,Inlier,1.5540508158025819,0.9713533411618802,0.9713533411618802,1.5540508158025819
2003,Charapilla,70.0,7.0,12.0,2,1.751,676496.0,9631289.0,True,False,True,Outlier,-0.37060688504736405,-3.716860774359183,-3.716860774359183,-0.37060688504736405
2004,Azucar huayo,80.0,18.0,22.0,1,5.881,676469.0,9631265.0,True,False,False,Inlier,1.8026655714726967,0.47230308865495924,0.47230308865495924,1.8026655714726967
2005,Cumala blanca,78.0,22.0,26.0,1,0.0,676440.0,9631276.0,False,True,True,Inlier,2.443629642300395,2.2888057018831627,2.2888057018831627,2.443629642300395
2006,Cumala blanca,73.0,20.0,24.0,1,5.441,676439.0,9631296.0,True,False,False,Inlier,1.8876428757392618,1.4105041280689745,1.4105041280689745,1.8876428757392618
2007,Aguanillo,70.0,20.0,24.0,1,0.0,676451.0,9631319.0,False,False,False,Inlier,1.966544453750581,,,1.966544453750581
2008,Almendro,66.0,10.0,15.0,1,2.224,676462.0,9631346.0,True,False,False,Inlier,-0.5674243428276659,-1.7798447388928662,-1.7798447388928662,-0.5674243428276659
2009,Cumala blanca,70.0,20.0,24.0,1,5.003,676484.0,9631353.0,True,False,False,Inlier,1.5540508158025819,1.4105041280689745,1.4105041280689745,1.5540508158025819
